productId,productName,category,stepNumber,step
backup_monitoring_plan,Backup Monitoring Plan,Monthly IT Plans,1,Perform onboarding discovery.
backup_monitoring_plan,Backup Monitoring Plan,Monthly IT Plans,2,Create asset/user/admin/access baseline.
backup_monitoring_plan,Backup Monitoring Plan,Monthly IT Plans,3,"Define included support, escalation, and exclusions."
backup_monitoring_plan,Backup Monitoring Plan,Monthly IT Plans,4,Set recurring review cadence and documentation standards.
backup_monitoring_plan,Backup Monitoring Plan,Monthly IT Plans,5,Begin recurring service workflow and improvement roadmap.
backup_monitoring_plan,Backup Monitoring Plan,Monthly IT Plans,6,Complete internal QA checklist.
backup_monitoring_plan,Backup Monitoring Plan,Monthly IT Plans,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
monthly_website_care_plan,Monthly Website Care Plan,Monthly IT Plans,1,Perform onboarding discovery.
monthly_website_care_plan,Monthly Website Care Plan,Monthly IT Plans,2,Create asset/user/admin/access baseline.
monthly_website_care_plan,Monthly Website Care Plan,Monthly IT Plans,3,"Define included support, escalation, and exclusions."
monthly_website_care_plan,Monthly Website Care Plan,Monthly IT Plans,4,Set recurring review cadence and documentation standards.
monthly_website_care_plan,Monthly Website Care Plan,Monthly IT Plans,5,Begin recurring service workflow and improvement roadmap.
monthly_website_care_plan,Monthly Website Care Plan,Monthly IT Plans,6,Complete internal QA checklist.
monthly_website_care_plan,Monthly Website Care Plan,Monthly IT Plans,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
monthly_local_seo_plan,Monthly Local SEO Plan,Monthly IT Plans,1,Perform onboarding discovery.
monthly_local_seo_plan,Monthly Local SEO Plan,Monthly IT Plans,2,Create asset/user/admin/access baseline.
monthly_local_seo_plan,Monthly Local SEO Plan,Monthly IT Plans,3,"Define included support, escalation, and exclusions."
monthly_local_seo_plan,Monthly Local SEO Plan,Monthly IT Plans,4,Set recurring review cadence and documentation standards.
monthly_local_seo_plan,Monthly Local SEO Plan,Monthly IT Plans,5,Begin recurring service workflow and improvement roadmap.
monthly_local_seo_plan,Monthly Local SEO Plan,Monthly IT Plans,6,Complete internal QA checklist.
monthly_local_seo_plan,Monthly Local SEO Plan,Monthly IT Plans,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
compliance_quarterly_review,Compliance Quarterly Review,Monthly IT Plans,1,Perform onboarding discovery.
compliance_quarterly_review,Compliance Quarterly Review,Monthly IT Plans,2,Create asset/user/admin/access baseline.
compliance_quarterly_review,Compliance Quarterly Review,Monthly IT Plans,3,"Define included support, escalation, and exclusions."
compliance_quarterly_review,Compliance Quarterly Review,Monthly IT Plans,4,Set recurring review cadence and documentation standards.
compliance_quarterly_review,Compliance Quarterly Review,Monthly IT Plans,5,Begin recurring service workflow and improvement roadmap.
compliance_quarterly_review,Compliance Quarterly Review,Monthly IT Plans,6,Complete internal QA checklist.
compliance_quarterly_review,Compliance Quarterly Review,Monthly IT Plans,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
emergency_remote_support,Emergency Remote Support,Emergency Support,1,Capture immediate impact and safety constraints.
emergency_remote_support,Emergency Remote Support,Emergency Support,2,Stabilize situation and reduce further damage where possible.
emergency_remote_support,Emergency Remote Support,Emergency Support,3,Avoid destructive action without approval.
emergency_remote_support,Emergency Remote Support,Emergency Support,4,Collect incident notes and evidence.
emergency_remote_support,Emergency Remote Support,Emergency Support,5,Provide recovery path and recommend follow-up hardening.
emergency_remote_support,Emergency Remote Support,Emergency Support,6,Complete internal QA checklist.
emergency_remote_support,Emergency Remote Support,Emergency Support,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
emergency_on_site_visit,Emergency On-Site Visit,Emergency Support,1,Capture immediate impact and safety constraints.
emergency_on_site_visit,Emergency On-Site Visit,Emergency Support,2,Stabilize situation and reduce further damage where possible.
emergency_on_site_visit,Emergency On-Site Visit,Emergency Support,3,Avoid destructive action without approval.
emergency_on_site_visit,Emergency On-Site Visit,Emergency Support,4,Collect incident notes and evidence.
emergency_on_site_visit,Emergency On-Site Visit,Emergency Support,5,Provide recovery path and recommend follow-up hardening.
emergency_on_site_visit,Emergency On-Site Visit,Emergency Support,6,Complete internal QA checklist.
emergency_on_site_visit,Emergency On-Site Visit,Emergency Support,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
email_compromise_response,Email Compromise Response,Emergency Support,1,Capture immediate impact and safety constraints.
email_compromise_response,Email Compromise Response,Emergency Support,2,Stabilize situation and reduce further damage where possible.
email_compromise_response,Email Compromise Response,Emergency Support,3,Avoid destructive action without approval.
email_compromise_response,Email Compromise Response,Emergency Support,4,Collect incident notes and evidence.
email_compromise_response,Email Compromise Response,Emergency Support,5,Provide recovery path and recommend follow-up hardening.
email_compromise_response,Email Compromise Response,Emergency Support,6,Complete internal QA checklist.
email_compromise_response,Email Compromise Response,Emergency Support,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
ransomware_first_response,Ransomware First Response,Emergency Support,1,Capture immediate impact and safety constraints.
ransomware_first_response,Ransomware First Response,Emergency Support,2,Stabilize situation and reduce further damage where possible.
ransomware_first_response,Ransomware First Response,Emergency Support,3,Avoid destructive action without approval.
ransomware_first_response,Ransomware First Response,Emergency Support,4,Collect incident notes and evidence.
ransomware_first_response,Ransomware First Response,Emergency Support,5,Provide recovery path and recommend follow-up hardening.
ransomware_first_response,Ransomware First Response,Emergency Support,6,Complete internal QA checklist.
ransomware_first_response,Ransomware First Response,Emergency Support,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
website_down_emergency,Website Down Emergency,Emergency Support,1,Capture immediate impact and safety constraints.
website_down_emergency,Website Down Emergency,Emergency Support,2,Stabilize situation and reduce further damage where possible.
website_down_emergency,Website Down Emergency,Emergency Support,3,Avoid destructive action without approval.
website_down_emergency,Website Down Emergency,Emergency Support,4,Collect incident notes and evidence.
website_down_emergency,Website Down Emergency,Emergency Support,5,Provide recovery path and recommend follow-up hardening.
website_down_emergency,Website Down Emergency,Emergency Support,6,Complete internal QA checklist.
website_down_emergency,Website Down Emergency,Emergency Support,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
network_down_emergency,Network Down Emergency,Emergency Support,1,Capture immediate impact and safety constraints.
network_down_emergency,Network Down Emergency,Emergency Support,2,Stabilize situation and reduce further damage where possible.
network_down_emergency,Network Down Emergency,Emergency Support,3,Avoid destructive action without approval.
network_down_emergency,Network Down Emergency,Emergency Support,4,Collect incident notes and evidence.
network_down_emergency,Network Down Emergency,Emergency Support,5,Provide recovery path and recommend follow-up hardening.
network_down_emergency,Network Down Emergency,Emergency Support,6,Complete internal QA checklist.
network_down_emergency,Network Down Emergency,Emergency Support,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
computer_won_t_boot_support,Computer Won’t Boot Support,Emergency Support,1,Capture immediate impact and safety constraints.
computer_won_t_boot_support,Computer Won’t Boot Support,Emergency Support,2,Stabilize situation and reduce further damage where possible.
computer_won_t_boot_support,Computer Won’t Boot Support,Emergency Support,3,Avoid destructive action without approval.
computer_won_t_boot_support,Computer Won’t Boot Support,Emergency Support,4,Collect incident notes and evidence.
computer_won_t_boot_support,Computer Won’t Boot Support,Emergency Support,5,Provide recovery path and recommend follow-up hardening.
computer_won_t_boot_support,Computer Won’t Boot Support,Emergency Support,6,Complete internal QA checklist.
computer_won_t_boot_support,Computer Won’t Boot Support,Emergency Support,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
data_recovery_coordination,Data Recovery Coordination,Emergency Support,1,Capture immediate impact and safety constraints.
data_recovery_coordination,Data Recovery Coordination,Emergency Support,2,Stabilize situation and reduce further damage where possible.
data_recovery_coordination,Data Recovery Coordination,Emergency Support,3,Avoid destructive action without approval.
data_recovery_coordination,Data Recovery Coordination,Emergency Support,4,Collect incident notes and evidence.
data_recovery_coordination,Data Recovery Coordination,Emergency Support,5,Provide recovery path and recommend follow-up hardening.
data_recovery_coordination,Data Recovery Coordination,Emergency Support,6,Complete internal QA checklist.
data_recovery_coordination,Data Recovery Coordination,Emergency Support,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
emergency_support_retainer,Emergency Support Retainer,Emergency Support,1,Capture immediate impact and safety constraints.
emergency_support_retainer,Emergency Support Retainer,Emergency Support,2,Stabilize situation and reduce further damage where possible.
emergency_support_retainer,Emergency Support Retainer,Emergency Support,3,Avoid destructive action without approval.
emergency_support_retainer,Emergency Support Retainer,Emergency Support,4,Collect incident notes and evidence.
emergency_support_retainer,Emergency Support Retainer,Emergency Support,5,Provide recovery path and recommend follow-up hardening.
emergency_support_retainer,Emergency Support Retainer,Emergency Support,6,Complete internal QA checklist.
emergency_support_retainer,Emergency Support Retainer,Emergency Support,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
critical_account_lockout_help,Critical Account Lockout Help,Emergency Support,1,Capture immediate impact and safety constraints.
critical_account_lockout_help,Critical Account Lockout Help,Emergency Support,2,Stabilize situation and reduce further damage where possible.
critical_account_lockout_help,Critical Account Lockout Help,Emergency Support,3,Avoid destructive action without approval.
critical_account_lockout_help,Critical Account Lockout Help,Emergency Support,4,Collect incident notes and evidence.
critical_account_lockout_help,Critical Account Lockout Help,Emergency Support,5,Provide recovery path and recommend follow-up hardening.
critical_account_lockout_help,Critical Account Lockout Help,Emergency Support,6,Complete internal QA checklist.
critical_account_lockout_help,Critical Account Lockout Help,Emergency Support,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
small_business_it_starter_pack,Small Business IT Starter Pack,Business Starter Packs,1,Confirm bundle goal and business context.
small_business_it_starter_pack,Small Business IT Starter Pack,Business Starter Packs,2,Combine relevant component checklists.
small_business_it_starter_pack,Small Business IT Starter Pack,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
small_business_it_starter_pack,Small Business IT Starter Pack,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
small_business_it_starter_pack,Small Business IT Starter Pack,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
small_business_it_starter_pack,Small Business IT Starter Pack,Business Starter Packs,6,Complete internal QA checklist.
small_business_it_starter_pack,Small Business IT Starter Pack,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
new_business_technology_setup,New Business Technology Setup,Business Starter Packs,1,Confirm bundle goal and business context.
new_business_technology_setup,New Business Technology Setup,Business Starter Packs,2,Combine relevant component checklists.
new_business_technology_setup,New Business Technology Setup,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
new_business_technology_setup,New Business Technology Setup,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
new_business_technology_setup,New Business Technology Setup,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
new_business_technology_setup,New Business Technology Setup,Business Starter Packs,6,Complete internal QA checklist.
new_business_technology_setup,New Business Technology Setup,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
business_owner_peace_of_mind_pack,Business Owner Peace of Mind Pack,Business Starter Packs,1,Confirm bundle goal and business context.
business_owner_peace_of_mind_pack,Business Owner Peace of Mind Pack,Business Starter Packs,2,Combine relevant component checklists.
business_owner_peace_of_mind_pack,Business Owner Peace of Mind Pack,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
business_owner_peace_of_mind_pack,Business Owner Peace of Mind Pack,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
business_owner_peace_of_mind_pack,Business Owner Peace of Mind Pack,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
business_owner_peace_of_mind_pack,Business Owner Peace of Mind Pack,Business Starter Packs,6,Complete internal QA checklist.
business_owner_peace_of_mind_pack,Business Owner Peace of Mind Pack,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
local_business_online_presence_pack,Local Business Online Presence Pack,Business Starter Packs,1,Confirm bundle goal and business context.
local_business_online_presence_pack,Local Business Online Presence Pack,Business Starter Packs,2,Combine relevant component checklists.
local_business_online_presence_pack,Local Business Online Presence Pack,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
local_business_online_presence_pack,Local Business Online Presence Pack,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
local_business_online_presence_pack,Local Business Online Presence Pack,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
local_business_online_presence_pack,Local Business Online Presence Pack,Business Starter Packs,6,Complete internal QA checklist.
local_business_online_presence_pack,Local Business Online Presence Pack,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
new_client_foundation,New Client Foundation,Business Starter Packs,1,Confirm bundle goal and business context.
new_client_foundation,New Client Foundation,Business Starter Packs,2,Combine relevant component checklists.
new_client_foundation,New Client Foundation,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
new_client_foundation,New Client Foundation,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
new_client_foundation,New Client Foundation,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
new_client_foundation,New Client Foundation,Business Starter Packs,6,Complete internal QA checklist.
new_client_foundation,New Client Foundation,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
new_business_it_setup,New Business IT Setup,Business Starter Packs,1,Confirm bundle goal and business context.
new_business_it_setup,New Business IT Setup,Business Starter Packs,2,Combine relevant component checklists.
new_business_it_setup,New Business IT Setup,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
new_business_it_setup,New Business IT Setup,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
new_business_it_setup,New Business IT Setup,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
new_business_it_setup,New Business IT Setup,Business Starter Packs,6,Complete internal QA checklist.
new_business_it_setup,New Business IT Setup,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
new_employee_setup_bundle,New Employee Setup Bundle,Business Starter Packs,1,Confirm bundle goal and business context.
new_employee_setup_bundle,New Employee Setup Bundle,Business Starter Packs,2,Combine relevant component checklists.
new_employee_setup_bundle,New Employee Setup Bundle,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
new_employee_setup_bundle,New Employee Setup Bundle,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
new_employee_setup_bundle,New Employee Setup Bundle,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
new_employee_setup_bundle,New Employee Setup Bundle,Business Starter Packs,6,Complete internal QA checklist.
new_employee_setup_bundle,New Employee Setup Bundle,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
employee_exit_lockdown_bundle,Employee Exit Lockdown Bundle,Business Starter Packs,1,Confirm bundle goal and business context.
employee_exit_lockdown_bundle,Employee Exit Lockdown Bundle,Business Starter Packs,2,Combine relevant component checklists.
employee_exit_lockdown_bundle,Employee Exit Lockdown Bundle,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
employee_exit_lockdown_bundle,Employee Exit Lockdown Bundle,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
employee_exit_lockdown_bundle,Employee Exit Lockdown Bundle,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
employee_exit_lockdown_bundle,Employee Exit Lockdown Bundle,Business Starter Packs,6,Complete internal QA checklist.
employee_exit_lockdown_bundle,Employee Exit Lockdown Bundle,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
office_move_it_planning,Office Move IT Planning,Business Starter Packs,1,Confirm bundle goal and business context.
office_move_it_planning,Office Move IT Planning,Business Starter Packs,2,Combine relevant component checklists.
office_move_it_planning,Office Move IT Planning,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
office_move_it_planning,Office Move IT Planning,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
office_move_it_planning,Office Move IT Planning,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
office_move_it_planning,Office Move IT Planning,Business Starter Packs,6,Complete internal QA checklist.
office_move_it_planning,Office Move IT Planning,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
vendor_transition_package,Vendor Transition Package,Business Starter Packs,1,Confirm bundle goal and business context.
vendor_transition_package,Vendor Transition Package,Business Starter Packs,2,Combine relevant component checklists.
vendor_transition_package,Vendor Transition Package,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
vendor_transition_package,Vendor Transition Package,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
vendor_transition_package,Vendor Transition Package,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
vendor_transition_package,Vendor Transition Package,Business Starter Packs,6,Complete internal QA checklist.
vendor_transition_package,Vendor Transition Package,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
it_documentation_rebuild,IT Documentation Rebuild,Business Starter Packs,1,Confirm bundle goal and business context.
it_documentation_rebuild,IT Documentation Rebuild,Business Starter Packs,2,Combine relevant component checklists.
it_documentation_rebuild,IT Documentation Rebuild,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
it_documentation_rebuild,IT Documentation Rebuild,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
it_documentation_rebuild,IT Documentation Rebuild,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
it_documentation_rebuild,IT Documentation Rebuild,Business Starter Packs,6,Complete internal QA checklist.
it_documentation_rebuild,IT Documentation Rebuild,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
asset_inventory_buildout,Asset Inventory Buildout,Business Starter Packs,1,Confirm bundle goal and business context.
asset_inventory_buildout,Asset Inventory Buildout,Business Starter Packs,2,Combine relevant component checklists.
asset_inventory_buildout,Asset Inventory Buildout,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
asset_inventory_buildout,Asset Inventory Buildout,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
asset_inventory_buildout,Asset Inventory Buildout,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
asset_inventory_buildout,Asset Inventory Buildout,Business Starter Packs,6,Complete internal QA checklist.
asset_inventory_buildout,Asset Inventory Buildout,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
it_roadmap_session,IT Roadmap Session,Business Starter Packs,1,Confirm bundle goal and business context.
it_roadmap_session,IT Roadmap Session,Business Starter Packs,2,Combine relevant component checklists.
it_roadmap_session,IT Roadmap Session,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
it_roadmap_session,IT Roadmap Session,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
it_roadmap_session,IT Roadmap Session,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
it_roadmap_session,IT Roadmap Session,Business Starter Packs,6,Complete internal QA checklist.
it_roadmap_session,IT Roadmap Session,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
quarterly_business_review,Quarterly Business Review,Business Starter Packs,1,Confirm bundle goal and business context.
quarterly_business_review,Quarterly Business Review,Business Starter Packs,2,Combine relevant component checklists.
quarterly_business_review,Quarterly Business Review,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
quarterly_business_review,Quarterly Business Review,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
quarterly_business_review,Quarterly Business Review,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
quarterly_business_review,Quarterly Business Review,Business Starter Packs,6,Complete internal QA checklist.
quarterly_business_review,Quarterly Business Review,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
phone_system_readiness_review,Phone System Readiness Review,Business Starter Packs,1,Confirm bundle goal and business context.
phone_system_readiness_review,Phone System Readiness Review,Business Starter Packs,2,Combine relevant component checklists.
phone_system_readiness_review,Phone System Readiness Review,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
phone_system_readiness_review,Phone System Readiness Review,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
phone_system_readiness_review,Phone System Readiness Review,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
phone_system_readiness_review,Phone System Readiness Review,Business Starter Packs,6,Complete internal QA checklist.
phone_system_readiness_review,Phone System Readiness Review,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
voip_vendor_selection_help,VoIP Vendor Selection Help,Business Starter Packs,1,Confirm bundle goal and business context.
voip_vendor_selection_help,VoIP Vendor Selection Help,Business Starter Packs,2,Combine relevant component checklists.
voip_vendor_selection_help,VoIP Vendor Selection Help,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
voip_vendor_selection_help,VoIP Vendor Selection Help,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
voip_vendor_selection_help,VoIP Vendor Selection Help,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
voip_vendor_selection_help,VoIP Vendor Selection Help,Business Starter Packs,6,Complete internal QA checklist.
voip_vendor_selection_help,VoIP Vendor Selection Help,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
voip_cutover_support,VoIP Cutover Support,Business Starter Packs,1,Confirm bundle goal and business context.
voip_cutover_support,VoIP Cutover Support,Business Starter Packs,2,Combine relevant component checklists.
voip_cutover_support,VoIP Cutover Support,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
voip_cutover_support,VoIP Cutover Support,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
voip_cutover_support,VoIP Cutover Support,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
voip_cutover_support,VoIP Cutover Support,Business Starter Packs,6,Complete internal QA checklist.
voip_cutover_support,VoIP Cutover Support,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
auto_attendant_setup,Auto Attendant Setup,Business Starter Packs,1,Confirm bundle goal and business context.
auto_attendant_setup,Auto Attendant Setup,Business Starter Packs,2,Combine relevant component checklists.
auto_attendant_setup,Auto Attendant Setup,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
auto_attendant_setup,Auto Attendant Setup,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
auto_attendant_setup,Auto Attendant Setup,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
auto_attendant_setup,Auto Attendant Setup,Business Starter Packs,6,Complete internal QA checklist.
auto_attendant_setup,Auto Attendant Setup,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
business_voicemail_setup,Business Voicemail Setup,Business Starter Packs,1,Confirm bundle goal and business context.
business_voicemail_setup,Business Voicemail Setup,Business Starter Packs,2,Combine relevant component checklists.
business_voicemail_setup,Business Voicemail Setup,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
business_voicemail_setup,Business Voicemail Setup,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
business_voicemail_setup,Business Voicemail Setup,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
business_voicemail_setup,Business Voicemail Setup,Business Starter Packs,6,Complete internal QA checklist.
business_voicemail_setup,Business Voicemail Setup,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
phone_number_port_coordination,Phone Number Port Coordination,Business Starter Packs,1,Confirm bundle goal and business context.
phone_number_port_coordination,Phone Number Port Coordination,Business Starter Packs,2,Combine relevant component checklists.
phone_number_port_coordination,Phone Number Port Coordination,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
phone_number_port_coordination,Phone Number Port Coordination,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
phone_number_port_coordination,Phone Number Port Coordination,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
phone_number_port_coordination,Phone Number Port Coordination,Business Starter Packs,6,Complete internal QA checklist.
phone_number_port_coordination,Phone Number Port Coordination,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
teams_phone_readiness_check,Teams Phone Readiness Check,Business Starter Packs,1,Confirm bundle goal and business context.
teams_phone_readiness_check,Teams Phone Readiness Check,Business Starter Packs,2,Combine relevant component checklists.
teams_phone_readiness_check,Teams Phone Readiness Check,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
teams_phone_readiness_check,Teams Phone Readiness Check,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
teams_phone_readiness_check,Teams Phone Readiness Check,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
teams_phone_readiness_check,Teams Phone Readiness Check,Business Starter Packs,6,Complete internal QA checklist.
teams_phone_readiness_check,Teams Phone Readiness Check,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
small_business_phone_refresh,Small Business Phone Refresh,Business Starter Packs,1,Confirm bundle goal and business context.
small_business_phone_refresh,Small Business Phone Refresh,Business Starter Packs,2,Combine relevant component checklists.
small_business_phone_refresh,Small Business Phone Refresh,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
small_business_phone_refresh,Small Business Phone Refresh,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
small_business_phone_refresh,Small Business Phone Refresh,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
small_business_phone_refresh,Small Business Phone Refresh,Business Starter Packs,6,Complete internal QA checklist.
small_business_phone_refresh,Small Business Phone Refresh,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
church_technology_health_check,Church Technology Health Check,Business Starter Packs,1,Confirm bundle goal and business context.
church_technology_health_check,Church Technology Health Check,Business Starter Packs,2,Combine relevant component checklists.
church_technology_health_check,Church Technology Health Check,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
church_technology_health_check,Church Technology Health Check,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
church_technology_health_check,Church Technology Health Check,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
church_technology_health_check,Church Technology Health Check,Business Starter Packs,6,Complete internal QA checklist.
church_technology_health_check,Church Technology Health Check,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
livestream_setup_support,Livestream Setup Support,Business Starter Packs,1,Confirm bundle goal and business context.
livestream_setup_support,Livestream Setup Support,Business Starter Packs,2,Combine relevant component checklists.
livestream_setup_support,Livestream Setup Support,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
livestream_setup_support,Livestream Setup Support,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
livestream_setup_support,Livestream Setup Support,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
livestream_setup_support,Livestream Setup Support,Business Starter Packs,6,Complete internal QA checklist.
livestream_setup_support,Livestream Setup Support,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
guest_wi_fi_for_churches,Guest Wi-Fi for Churches,Business Starter Packs,1,Confirm bundle goal and business context.
guest_wi_fi_for_churches,Guest Wi-Fi for Churches,Business Starter Packs,2,Combine relevant component checklists.
guest_wi_fi_for_churches,Guest Wi-Fi for Churches,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
guest_wi_fi_for_churches,Guest Wi-Fi for Churches,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
guest_wi_fi_for_churches,Guest Wi-Fi for Churches,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
guest_wi_fi_for_churches,Guest Wi-Fi for Churches,Business Starter Packs,6,Complete internal QA checklist.
guest_wi_fi_for_churches,Guest Wi-Fi for Churches,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
volunteer_account_cleanup,Volunteer Account Cleanup,Business Starter Packs,1,Confirm bundle goal and business context.
